키워드,언론사,게시일,뉴스제목,url
SK 유심 보안사고,아시아경제,2025-05-18 10:00:00,"SKT, 19일부터 ‘찾아가는 유심 서비스’…6월까지 도서벽지 300여곳 방문",https://n.news.naver.com/mnews/article/277/0005594164?sid=105
SK 유심 보안사고,이데일리,2025-05-18 10:01:14,취약계층 ‘찾아가는 유심 서비스’ 19일부터 시행하는 SKT,https://n.news.naver.com/mnews/article/018/0006017234?sid=105
SK 유심 보안사고,이데일리,2025-05-18 17:41:08,도서산간 찾아가는 유심서비스 시작한 SKT···고객신뢰 위원회 구성,https://n.news.naver.com/mnews/article/018/0006017599?sid=105
SK 유심 보안사고,연합뉴스,2025-05-22 11:00:32,"[해킹사태 한달] ① 대기업도 보안 취약…""내부통제 강화 계기 삼아야""(종합)",https://n.news.naver.com/mnews/article/001/0015404392?sid=102
SK 유심 보안사고,SBS,2025-05-22 06:50:09,"해킹 사태 한 달, 대기업도 보안 인프라 취약…""내부통제 강화 계기 삼아야""",https://n.news.naver.com/mnews/article/055/0001260078?sid=102
SK 유심 보안사고,연합뉴스,2025-05-22 06:05:01,"[해킹사태 한달] ① 대기업도 보안 인프라 취약…""내부통제 강화 계기 삼아야""",https://n.news.naver.com/mnews/article/001/0015403860?sid=102
SK 유심 보안사고,전자신문,2025-05-19 15:08:11,“SK텔레콤 서버 공격은 3년전부터…금전 목적 해킹과 양상 달라”,https://n.news.naver.com/mnews/article/030/0003313770?sid=105
SK 유심 보안사고,중앙일보,2025-05-19 18:25:21,[팩플] 유심정보 2695만건 털린 SKT...개인정보·IMEI 유출 가능성도,https://n.news.naver.com/mnews/article/025/0003441935?sid=105
SK 유심 보안사고,머니투데이,2025-05-22 11:16:17,"SKT, 320만 유심 교체…""이달까지 전 예약고객에 교체안내""",https://n.news.naver.com/mnews/article/008/0005197746?sid=105
SK 유심 보안사고,매일경제,2025-05-22 11:36:11,SKT “유심 교체 대기 고객 500만명대...다음주까지 모두 안내할 것”,https://n.news.naver.com/mnews/article/009/0005496839?sid=105
SK 유심 보안사고,뉴시스,2025-05-19 16:05:55,"3년 전 악성코드 침입 몰랐던 SKT…""개인정보 유출은 없었다""(종합)",https://n.news.naver.com/mnews/article/003/0013251731?sid=105
SK 유심 보안사고,뉴시스,2025-05-12 11:34:27,"SKT, 해외로밍·일시정지 가입자도 '유심보호'…알뜰폰은 15일부터",https://n.news.naver.com/mnews/article/003/0013235689?sid=105
SK 유심 보안사고,더팩트,2025-05-12 14:22:14,"SKT, 유심 재설정·해외 로밍 보호 동시 적용…""복제 차단·책임 보장""",https://n.news.naver.com/mnews/article/629/0000389065?sid=105
SK 유심 보안사고,강원도민일보,2025-05-24 09:06:09,"[이슈 뒤에는] SKT 해킹, 단순 사고 아닌 '국가 인프라 경고등'",https://n.news.naver.com/mnews/article/654/0000122808?sid=102
SK 유심 보안사고,노컷뉴스,2025-05-14 11:32:16,SKT 전 가입자 유심보호서비스 완료…유심 대기자 707만명,https://n.news.naver.com/mnews/article/079/0004024103?sid=101
SK 유심 보안사고,농민신문,2025-05-14 16:44:12,SKT 전 고객 ‘유심보호서비스’ 가입 완료…공항 유심 교체 내일까지,https://n.news.naver.com/mnews/article/662/0000068618?sid=105
SK 유심 보안사고,연합뉴스TV,2025-05-21 21:13:11,'SKT 유심 해킹' 경영진 수사 착수…해킹 배후 수사도,https://n.news.naver.com/mnews/article/422/0000742669?sid=161
SK 유심 보안사고,YTN,2025-05-19 11:02:54,"[현장영상+] ""유출된 유심 정보 규모 9.82GB... 악성코드 25종 발견하고 조치""",https://n.news.naver.com/mnews/article/052/0002194864?sid=101
SK 유심 보안사고,한국일보,2025-05-13 20:01:11,SKT '유심 재설정' 첫날 2만3000명 이용,https://n.news.naver.com/mnews/article/469/0000864519?sid=105
SK 유심 보안사고,이데일리,2025-05-22 17:31:13,"조인철 의원, ‘사이버 침해사고 재발방지법’ 발의",https://n.news.naver.com/mnews/article/018/0006020870?sid=105
SK 유심 보안사고,서울경제,2025-05-19 17:44:19,"SKT, 모든 가입자 유심 털렸다…中 해커 소행 가능성",https://n.news.naver.com/mnews/article/011/0004487143?sid=105
SK 유심 보안사고,뉴시스,2025-05-13 11:14:19,"SKT, 신규영업 중단으로 갤S25 엣지 판매 제동…기기변경만 가능",https://n.news.naver.com/mnews/article/003/0013238075?sid=105
SK 유심 보안사고,이데일리,2025-05-13 11:43:08,SKT “유심교체 159만명…유심재설정 첫날 2만3000명”,https://n.news.naver.com/mnews/article/018/0006012344?sid=105
SK 유심 보안사고,뉴시스,2025-05-25 08:20:00,"[SKT 해킹사고 한달②] ""누구냐 넌"" 사이버 첩보전 vs '검은 돈' 노린 다크 해커",https://n.news.naver.com/mnews/article/003/0013262919?sid=105
SK 유심 보안사고,연합뉴스,2025-05-22 06:05:03,"[해킹사태 한달] ② ""한국 개인정보는 공공재"" 자조적 현실…""경각심 키워야""",https://n.news.naver.com/mnews/article/001/0015403861?sid=102
SK 유심 보안사고,중앙SUNDAY,2025-05-24 01:01:11,"“사이버 공격, AI 통해 갈수록 진화…보안도 AI 기술로 강화해야”",https://n.news.naver.com/mnews/article/353/0000051721?sid=102
SK 유심 보안사고,지디넷코리아,2025-05-21 09:25:11,"[이슈진단+] ""기술이 뚫려도 제도가 막았어야""...유심 해킹 민낯",https://n.news.naver.com/mnews/article/092/0002375083?sid=105
SK 유심 보안사고,동아일보,2025-05-21 03:07:27,"SKT 감염서버, 암호화 안된 개인정보 담겨… “총체적 보안 부실”",https://n.news.naver.com/mnews/article/020/0003636342?sid=101
SK 유심 보안사고,중앙일보,2025-05-21 00:01:02,"‘이탈자’가 다시 늘어난다 …SKT, 유심 교체 속도전",https://n.news.naver.com/mnews/article/025/0003442269?sid=105
SK 유심 보안사고,한국경제,2025-05-11 10:32:11,"SK텔레콤, 유심 실물교체 대신 '유심 포맷' 솔루션 도입한다",https://n.news.naver.com/mnews/article/015/0005130155?sid=105
SK 유심 보안사고,조선일보,2025-05-11 12:23:10,"SKT, ‘유심 재설정’ 제공...“인증서·티머니 불편 해소 가능""",https://n.news.naver.com/mnews/article/023/0003904455?sid=101
SK 유심 보안사고,국민일보,2025-05-11 13:25:14,SKT “‘유심 재설정’ 하세요… 교체랑 똑같습니다”,https://n.news.naver.com/mnews/article/005/0001775340?sid=101
SK 유심 보안사고,JTBC,2025-05-11 19:34:18,"SKT, 내일부터 '유심 재설정 도입'…유심 교체와 동일한 효과?",https://n.news.naver.com/mnews/article/437/0000440352?sid=101
SK 유심 보안사고,노컷뉴스,2025-05-11 11:05:09,"SKT '유심 재설정' 도입…""실물 교체 없이 일부 정보만 변경""",https://n.news.naver.com/mnews/article/079/0004022618?sid=105
SK 유심 보안사고,동아일보,2025-05-12 03:04:45,SKT “유심 재설정해 교체 같은 효과”… 매장 가야 가능,https://n.news.naver.com/mnews/article/020/0003634233?sid=101
SK 유심 보안사고,데일리안,2025-05-12 12:31:07,"""SKT 유심 재설정도 매장 가야 돼요?""…알뜰폰은 지원 대상 아냐",https://n.news.naver.com/mnews/article/119/0002955042?sid=105
SK 유심 보안사고,헤럴드경제,2025-05-12 10:07:10,“불편한 유심 교체 안 해도 돼” SKT 오늘부터 ‘유심 재설정’ 뭐길래,https://n.news.naver.com/mnews/article/016/0002469641?sid=105
SK 유심 보안사고,시사저널,2025-05-22 13:02:16,"'유심 해킹' SKT 이용자 1000명 소송…""1인당 100만원 배상"" 요구",https://n.news.naver.com/mnews/article/586/0000103853?sid=101
SK 유심 유출,YTN,2025-05-23 14:54:15,"SKT 여파 '산 넘어 산'...분통 터진 알뜰폰 업계 ""보상 요구"" [지금이뉴스]",https://n.news.naver.com/mnews/article/052/0002196955?sid=101
SK 유심 유출,SBS Biz,2025-05-20 12:49:11,"SKT 일 유심교체 33만개 '최대'…""고객안심패키지로 보호 총력""",https://n.news.naver.com/mnews/article/374/0000441497?sid=101
SK 유심 유출,시사저널,2025-05-19 15:30:16,SKT 해킹 피해 우려 더 커졌다…IMEI 유출 가능성,https://n.news.naver.com/mnews/article/586/0000103638?sid=101
SK 유심 유출,한겨레,2025-05-19 11:16:08,SKT 전체 가입자 유심정보 유출…단말기 고유번호도 유출 가능성,https://n.news.naver.com/mnews/article/028/0002746522?sid=105
SK 유심 유출,파이낸셜뉴스,2025-05-19 11:01:14,"""SKT 악성코드 25종, 감염 서버 23대, 연동 서버에 IMEI...유출 여부는 확인 안돼""",https://n.news.naver.com/mnews/article/014/0005351380?sid=105
SK 유심 유출,한겨레,2025-05-20 11:36:16,악성코드 설치 몰랐던 SKT “복제유심·단말 차단…피해 시 100% 책임”,https://n.news.naver.com/mnews/article/028/0002746702?sid=101
SK 유심 유출,뉴시스,2025-05-20 14:18:02,"SKT, 가입자 전원 해당 2천600만명 유심 정보 유출",https://n.news.naver.com/mnews/article/003/0013253590?sid=101
SK 유심 유출,조선비즈,2025-05-11 13:13:10,SK텔레콤 “143만명 유심 교체… 6월까지 1077만장 추가 확보”,https://n.news.naver.com/mnews/article/366/0001076154?sid=105
SK 유심 유출,뉴시스,2025-05-06 11:16:29,SKT 가입자 유심보호 96.4% 가입…유심교체 104만,https://n.news.naver.com/mnews/article/003/0013224445?sid=105
SK 유심 유출,머니투데이,2025-05-20 04:26:00,"3년 전 악성코드 발견 못한 SKT…""개인정보 유출 없다""",https://n.news.naver.com/mnews/article/008/0005196305?sid=105
SK 유심 유출,매일경제,2025-05-18 15:00:09,“교체 첫날 유심 신청했는데 이제야...”... SK텔레콤 해킹 한달 고객 불안은 계속,https://n.news.naver.com/mnews/article/009/0005494333?sid=105
SK 유심 유출,서울경제,2025-05-16 18:39:21,"""1인당 50만원씩 배상하라"" '유심해킹' SKT 집단소송 시작",https://n.news.naver.com/mnews/article/011/0004486300?sid=102
SK 유심 유출,뉴스1,2025-05-16 13:08:49,'유심 해킹' SKT 9213명 집단소송…1인당 위자료 50만 원씩 요구,https://n.news.naver.com/mnews/article/421/0008254997?sid=105
SK 유심 유출,매일신문,2025-05-16 14:25:09,"""1인당 50만원""…SKT 이용자 9천명, '유심 해킹' 손해배상 공동소송",https://n.news.naver.com/mnews/article/088/0000948153?sid=102
SK 유심 유출,미디어오늘,2025-05-21 12:03:07,SKT 유심 교체 건수 이틀 연속 최대치...이용자 불안 여전,https://n.news.naver.com/mnews/article/006/0000130051?sid=105
SK USIM 해킹,한국경제,2025-05-29 13:31:13,"유심 해킹에 ""외부 인사 도움받아""…SKT, 사태 수습 총력",https://n.news.naver.com/mnews/article/015/0005138220?sid=105
SK USIM 해킹,한국경제TV,2025-05-21 11:22:07,SKT 해킹 후폭풍…소비자 80% '금융사기' 우려,https://n.news.naver.com/mnews/article/215/0001210014?sid=004
SK USIM 해킹,한국경제,2025-05-22 22:32:12,SKT 해킹 사태 이후 40만 명 다른 통신사로 '이동',https://n.news.naver.com/mnews/article/015/0005135504?sid=102
SK USIM 해킹,한겨레,2025-05-26 14:04:14,"‘SKT 해킹’ 조사단, KT·LGU+도 현장 점검…“아직 문제 없어”",https://n.news.naver.com/mnews/article/028/0002747711?sid=105
SK USIM 해킹,국제신문,2025-05-19 11:28:15,"SKT 해킹 악성코드 3년 전 설치… 감염서버, 2차 조사서 18대 추가",https://n.news.naver.com/mnews/article/658/0000107536?sid=102
SK USIM 해킹,한국경제,2025-05-16 13:34:14,"'유심 해킹' SKT에 소비자 9213명 집단소송…""예견된 인재""",https://n.news.naver.com/mnews/article/015/0005132779?sid=102
SK USIM 해킹,아이뉴스24,2025-05-20 11:55:08,"""2600만 건의 개인정보 유출?""⋯SKT 해킹사건 사실은 [Q&A]",https://n.news.naver.com/mnews/article/031/0000933687?sid=105
SK USIM 해킹,세계일보,2025-05-25 19:07:10,"‘SKT 해킹’ 집단 분쟁조정… “정부, 늦장 대응”",https://n.news.naver.com/mnews/article/022/0004038245?sid=102
SK USIM 해킹,서울신문,2025-05-19 11:04:15,SKT 해킹 3년 전부터 이어졌다…개인정보 털렸을 가능성도,https://n.news.naver.com/mnews/article/081/0003542246?sid=105
SK USIM 해킹,TV조선,2025-05-19 11:22:28,"합동조사단 ""SKT 해킹 사태 개인정보 유출 가능성""",https://n.news.naver.com/mnews/article/448/0000528609?sid=101
SK USIM 해킹,노컷뉴스,2025-05-20 05:02:22,"""폰 심장 IMEI까지 침투""…SKT 해킹, 사이버안보까지 경고등",https://n.news.naver.com/mnews/article/079/0004026153?sid=101
SK USIM 해킹,동아일보,2025-05-26 23:10:36,[신문과 놀자!/디지털 세상과 정보]잇따른 유출-해킹… 디지털 시대 개인정보 지키려면,https://n.news.naver.com/mnews/article/020/0003637500?sid=110
SK USIM 해킹,연합뉴스,2025-05-22 14:00:05,"""SKT 해킹 계기 정보보호투자 늘려야""…정부, CISO·학계 간담회",https://n.news.naver.com/mnews/article/001/0015404931?sid=105
SK USIM 해킹,조선비즈,2025-05-22 14:01:13,정보보호 투자 감액 후 ‘SKT 해킹’ 터져… 과기정통부 ‘투자 독려’ 방안 모색,https://n.news.naver.com/mnews/article/366/0001079267?sid=105
SK USIM 해킹,연합뉴스,2025-05-13 14:29:51,"소비자원 ""SKT 유심 해킹 관련 피싱·스미싱 성행…주의 당부""",https://n.news.naver.com/mnews/article/001/0015385225?sid=101
SK USIM 해킹,지디넷코리아,2025-05-13 17:02:15,"""SKT 유심 해킹 악용 소비자원 사칭 주의""",https://n.news.naver.com/mnews/article/092/0002374113?sid=105
SK USIM 해킹,파이낸셜뉴스,2025-05-13 15:04:18,"""SKT 유심 해킹 악용, 피싱·스미싱 기승""..소비자원 사칭 주의보",https://n.news.naver.com/mnews/article/014/0005348869?sid=101
SK USIM 해킹,국민일보,2025-05-13 14:58:09,“엄마 유심 바꾸래”…SKT 해킹 사태 틈타 피싱 기승,https://n.news.naver.com/mnews/article/005/0001775927?sid=102
SK USIM 해킹,SBS,2025-05-13 15:18:31,"소비자원 ""SKT 유심 해킹 관련 피싱 · 스미싱 성행…주의 당부""",https://n.news.naver.com/mnews/article/055/0001257518?sid=101
SK USIM 해킹,조선비즈,2025-05-28 16:59:09,"SK텔레콤, 가입자 이탈에 ‘이심 개통 장려금’ 도입",https://n.news.naver.com/mnews/article/366/0001080945?sid=105
SK USIM 해킹,뉴시스,2025-05-19 15:27:07,"국힘, SKT 해킹 사태에 ""적성국 해킹 가능성 추적조사 전방위 확대해야""",https://n.news.naver.com/mnews/article/003/0013251511?sid=100
SK USIM 해킹,더팩트,2025-05-22 12:29:10,'SKT 해킹' 피해자 1000명 집단 손배소…총 10억 규모,https://n.news.naver.com/mnews/article/629/0000392154?sid=102
SK USIM 해킹,아시아경제,2025-05-13 15:21:30,"""SKT 유심 해킹사고 악용""…소비자원, 사칭 피싱 주의보",https://n.news.naver.com/mnews/article/277/0005591688?sid=101
SK USIM 해킹,서울신문,2025-05-13 15:25:11,“당신의 휴대폰 유심이 해킹됐습니다”…‘이 문자’ 놀라서 눌렀다간 큰일납니다,https://n.news.naver.com/mnews/article/081/0003540892?sid=102
SK USIM 해킹,경기일보,2025-05-13 16:13:13,"""OOO님 휴대폰 유심이 해킹됐습니다""…소비자원 사칭 스미싱 '주의'",https://n.news.naver.com/mnews/article/666/0000072471?sid=102
SK USIM 해킹,한국경제,2025-05-13 16:25:15,SK텔레콤 해킹 틈타 피싱 시도 '기승'…불안 심리 파고든다,https://n.news.naver.com/mnews/article/015/0005131271?sid=105
SK USIM 해킹,세계일보,2025-05-13 20:04:20,“엄마 유심 바꿔야 된대 답장줘”…SKT 해킹 사태 악용한 피싱 기승,https://n.news.naver.com/mnews/article/022/0004035210?sid=105
SK USIM 해킹,뉴스1,2025-05-25 07:00:00,"초유의 'SKT 해킹사태' 한 달…""연말에는 진정될까""",https://n.news.naver.com/mnews/article/421/0008271131?sid=105
SK USIM 해킹,전자신문,2025-05-18 13:33:14,SK텔레콤 고객신뢰위원회 출범…위원장에 안완기 전 한국생산성본부 회장,https://n.news.naver.com/mnews/article/030/0003313364?sid=105
SK USIM 해킹,디지털데일리,2025-05-26 14:46:15,"SKT 해킹이 남긴 교훈 ""리눅스도 안전지대 아니다""",https://n.news.naver.com/mnews/article/138/0002197354?sid=105
SK USIM 해킹,국민일보,2025-05-15 13:27:10,SKT 해킹 피해자들 손해배상 구한다… 집단분쟁조정 신청,https://n.news.naver.com/mnews/article/005/0001776454?sid=102
SK USIM 해킹,국제신문,2025-05-19 11:50:11,SKT 해킹 IMSI 2600만건 털려...IMEI도 공격받아,https://n.news.naver.com/mnews/article/658/0000107543?sid=101
SK USIM 해킹,부산일보,2025-05-19 11:12:17,"“SKT 해킹, IMEI 유출 여부 확인 안 돼”…민관합동조사단, 입장 바꿔",https://n.news.naver.com/mnews/article/082/0001326366?sid=101
SK USIM 해킹,연합뉴스,2025-05-07 15:09:27,CJ올리브네트웍스 인증서도 털렸다…北해킹조직 의심,https://n.news.naver.com/mnews/article/001/0015373506?sid=102
SK USIM 해킹,한국경제,2025-05-07 15:29:14,CJ올리브네트웍스 인증서도 뚫렸다…北해킹조직 소행 의심,https://n.news.naver.com/mnews/article/015/0005128460?sid=105
SK USIM 해킹,경기일보,2025-05-07 15:41:08,SK 이어 CJ도 털렸다…'북한 해킹조직' 소행 파악,https://n.news.naver.com/mnews/article/666/0000071937?sid=102
SK USIM 해킹,대전일보,2025-05-07 16:37:13,SK 해킹 이어 CJ 인증서도 털렸다… 北해킹조직 의심,https://n.news.naver.com/mnews/article/656/0000131175?sid=102
SK USIM 해킹,연합뉴스,2025-05-07 16:29:13,CJ올리브네트웍스 인증서도 털렸다…北해킹조직 의심(종합),https://n.news.naver.com/mnews/article/001/0015373872?sid=102
SK USIM 해킹,한국일보,2025-05-26 07:00:13,집단소송 접수도 대신해 준다고? 독해진 SKT 해킹 사태 '저격 마케팅',https://n.news.naver.com/mnews/article/469/0000866703?sid=101
SK USIM 해킹,뉴시스,2025-05-08 17:40:00,"""엄마 유심 해킹 당했대""…SKT 해킹 이슈 악용한 보이스피싱 기승",https://n.news.naver.com/mnews/article/003/0013230101?sid=105
SK USIM 해킹,전자신문,2025-05-08 14:24:18,[SKT 유심 해킹 사태]“해킹 피해 점검해드립니다”…SKT 해킹발 피싱 주의보,https://n.news.naver.com/mnews/article/030/0003310525?sid=105
SK USIM 해킹,뉴스1,2025-05-26 07:30:00,진화하는 사이버 해킹…뚫려도 피해 최소화 '사후 보호' 재조명,https://n.news.naver.com/mnews/article/421/0008272475?sid=105
SK USIM 해킹,동아일보,2025-05-16 16:47:11,‘SKT 해킹’ 9175명 “1인당 50만원씩 배상” 첫 집단소송,https://n.news.naver.com/mnews/article/020/0003635466?sid=102
SK USIM 해킹,이데일리,2025-05-14 09:15:10,"SK그룹, SKT ‘유심 해킹’에 정보보호혁신 특별위원회 신설",https://n.news.naver.com/mnews/article/018/0006013023?sid=101
SK USIM 해킹,뉴시스,2025-05-13 16:33:52,SKT 해킹 추가 법적대응…100명 '개인정보 집단조정' 제기,https://n.news.naver.com/mnews/article/003/0013239279?sid=102
SK USIM 해킹,경향신문,2025-05-13 17:15:00,SKT 해킹 피해자들 추가 법적 대응 나선다…100명 개인정보 집단조정 제기,https://n.news.naver.com/mnews/article/032/0003369212?sid=101
SK USIM 해킹,강원도민일보,2025-05-13 17:26:14,"SKT 해킹 피해자들, 손해배상 요구 집단분쟁조정 신청",https://n.news.naver.com/mnews/article/654/0000120871?sid=101
SK USIM 해킹,뉴스1,2025-05-13 16:51:32,"SKT 해킹 피해자 100명, 개인정보 집단분쟁조정 신청했다",https://n.news.naver.com/mnews/article/421/0008247842?sid=105
SK USIM 해킹,아시아경제,2025-05-13 17:25:48,"SKT 해킹 피해자 100명, 개인정보 집단분쟁조정 신청",https://n.news.naver.com/mnews/article/277/0005591787?sid=105
SK USIM 해킹,중앙일보,2025-05-20 00:58:52,"SKT, 개인정보 담긴 서버도 해킹당했다",https://n.news.naver.com/mnews/article/025/0003442039?sid=105
SK USIM 해킹,노컷뉴스,2025-05-20 16:55:07,'SKT 해킹 사태' 최태원·유영상 고발 사건 수사 본격화,https://n.news.naver.com/mnews/article/079/0004026460?sid=102
SK USIM 해킹,문화일보,2025-05-20 12:08:22,"경찰, ‘SKT 해킹’ 늑장대처 논란 수사 착수",https://n.news.naver.com/mnews/article/021/0002710775?sid=102
SK USIM 해킹,한국경제,2025-05-14 11:11:10,'SKT 해킹' 반성문 쓴다…SK그룹 '정보보호혁신특위' 신설,https://n.news.naver.com/mnews/article/015/0005131666?sid=105
SK USIM 해킹,문화일보,2025-05-14 11:45:19,"SK, 외부 전문가 대거 참여 ‘정보보호 혁신위’ 신설",https://n.news.naver.com/mnews/article/021/0002709411?sid=101
SK USIM 해킹,머니투데이,2025-05-16 11:24:49,SKT 해킹에 안심차단서비스 가입자 250만명 넘어…상호금융도 확대,https://n.news.naver.com/mnews/article/008/0005195059?sid=101
SK USIM 해킹,뉴스1,2025-05-16 11:03:27,SKT 해킹 사태에…'안심차단서비스' 가입자 20일 만에 200만↑,https://n.news.naver.com/mnews/article/421/0008254572?sid=101
SK USIM 해킹,뉴스1,2025-05-23 10:51:01,"'해킹사태' SKT, 가입자 40만명 이탈에 ""신뢰회복 계기 마련하겠다""",https://n.news.naver.com/mnews/article/421/0008269062?sid=105
SK USIM 해킹,조선일보,2025-05-22 00:35:15,"3년 전 뚫렸는데 아직 드러난 피해 없어… SKT 해킹, 3가지 의문점",https://n.news.naver.com/mnews/article/023/0003906576?sid=101
SK USIM 해킹,전자신문,2025-05-19 14:52:12,SKT 해킹 사태로 유통망 위축... '갤럭시S25엣지' 초반 흥행 영향은?,https://n.news.naver.com/mnews/article/030/0003313752?sid=105
SK USIM 해킹,SBS,2025-05-07 17:37:24,CJ올리브네트웍스 인증서도 유출…북 해킹 조직 의심,https://n.news.naver.com/mnews/article/055/0001255818?sid=101
SK USIM 해킹,경향신문,2025-05-07 18:10:01,CJ올리브네트웍스도 인증서 유출···북한 해킹그룹 소행?,https://n.news.naver.com/mnews/article/032/0003367994?sid=101
SK USIM 해킹,경향신문,2025-05-07 20:40:01,CJ그룹 ‘SW 인증서’도 해킹에 유출,https://n.news.naver.com/mnews/article/032/0003368048?sid=101
SK USIM 해킹,뉴스1,2025-05-19 17:10:12,3년전 악성코드 심어 조직적 SKT 해킹…중국·북한 배후 가능성,https://n.news.naver.com/mnews/article/421/0008260486?sid=105
SK USIM 해킹,강원도민일보,2025-05-19 15:43:11,"조사단 ""SKT 해킹, 中 해커조직 '레드 멘션' 배후 의심""",https://n.news.naver.com/mnews/article/654/0000121866?sid=101
SK USIM 해킹,경향신문,2025-05-13 16:01:00,"“OO님, 휴대폰 유심이 해킹됐습니다”···신종 피싱·스미싱 조심하세요",https://n.news.naver.com/mnews/article/032/0003369178?sid=101
SK USIM 해킹,한국경제TV,2025-05-13 14:45:12,"""당신은 해킹 피해자입니다""…클릭했다간 낭패",https://n.news.naver.com/mnews/article/215/0001209059?sid=004
SK USIM 정보유출,연합뉴스TV,2025-05-19 11:12:18,"""SKT 개인정보·IMEI 유출 가능성""…3년전 악성코드 설치 추정",https://n.news.naver.com/mnews/article/422/0000741771?sid=101
SK USIM 정보유출,강원도민일보,2025-05-19 11:20:10,"[속보] SKT 해커, 3년 전 악성코드 심어…개인정보·IMEI 유출 가능성",https://n.news.naver.com/mnews/article/654/0000121824?sid=101
SK USIM 정보유출,SBS,2025-05-19 11:10:09,SKT 개인정보 · IMEI 유출 가능성…3년 전 악성코드 설치 추정,https://n.news.naver.com/mnews/article/055/0001259116?sid=101
SK USIM 정보유출,블로터,2025-05-19 11:00:15,SKT 침해사고서 '단말기식별번호' 유출 가능성 제기,https://n.news.naver.com/mnews/article/293/0000067503?sid=105
SK USIM 정보유출,파이낸셜뉴스,2025-05-19 18:48:15,"SKT 감염서버 23대… ""IMEI 유출 가능성""",https://n.news.naver.com/mnews/article/014/0005351767?sid=105
SK USIM 정보유출,헤럴드경제,2025-05-19 11:25:23,SKT 악성코드 13종 추가 발견…식별번호 유출은 없어,https://n.news.naver.com/mnews/article/016/0002473067?sid=105
SK USIM 정보유출,헤럴드경제,2025-05-19 11:00:19,SKT 서버 악성코드 ‘13종’ 추가 발견…식별번호 유출은 無,https://n.news.naver.com/mnews/article/016/0002473021?sid=105
SK USIM 정보유출,한겨레,2025-05-19 20:28:13,"SKT, 3년간 악성코드 설치 몰랐다…유심 정보 2700만건 유출",https://n.news.naver.com/mnews/article/028/0002746656?sid=101
SK USIM 정보유출,동아일보,2025-05-19 12:01:12,SKT ‘단말기 식별번호’도 유출 가능성…당초 발표보다 심각,https://n.news.naver.com/mnews/article/020/0003635842?sid=102
SK USIM 정보유출,아시아경제,2025-05-19 11:00:00,SKT 고객 폰 고유번호 유출 가능성…복제폰 우려 커진다,https://n.news.naver.com/mnews/article/277/0005594687?sid=105
SK USIM 정보유출,아시아경제,2025-05-19 12:55:47,개인정보·IMEI 담긴 SKT 서버서도 악성코드…유출여부 불확실(종합),https://n.news.naver.com/mnews/article/277/0005594759?sid=105
SK USIM 정보유출,조선일보,2025-05-15 00:34:14,"SK그룹, 정보보호혁신특별위 출범",https://n.news.naver.com/mnews/article/023/0003905203?sid=101
SK USIM 정보유출,세계일보,2025-05-15 06:03:12,"위기의 SK, 최창원 주도 ‘보안 강화’ 총력",https://n.news.naver.com/mnews/article/022/0004035600?sid=101
SK USIM 정보유출,머니투데이,2025-05-02 12:17:12,"""SKT, 개인정보 유출 통지해야""…개보위, 시스템 전수조사",https://n.news.naver.com/mnews/article/008/0005189107?sid=105
SK USIM 정보유출,지디넷코리아,2025-05-02 15:09:11,"""SKT, 정보유출 가능성 있는 모든 이용자에 통지해야""",https://n.news.naver.com/mnews/article/092/0002373057?sid=105
SK USIM 정보유출,아이뉴스24,2025-05-07 17:27:07,"입법조사처 ""정보 유출, 가입자에 개별 통지하도록 법 개정해야""",https://n.news.naver.com/mnews/article/031/0000930173?sid=105
SK USIM 정보유출,아이뉴스24,2025-05-13 16:07:09,"""SKT 유출 사고 악용한 소비자원 사칭 주의하세요""",https://n.news.naver.com/mnews/article/031/0000931838?sid=105
SK USIM 정보유출,아이뉴스24,2025-05-07 10:57:09,"최태원 회장 ""SK그룹 대표해 사과⋯SKT 해킹 뼈아프게 반성""(종합)",https://n.news.naver.com/mnews/article/031/0000929973?sid=105
SK USIM 정보유출,매일경제,2025-05-14 11:26:11,"조단위 사업 인수한 삼성, 해킹 뭇매 맡는 SK...내달 경영전략회의 화두는",https://n.news.naver.com/mnews/article/009/0005492217?sid=101
SK USIM 정보유출,매일경제,2025-05-02 11:54:10,"[속보] 개보위 “SK텔레콤, 개인정보 유출 고객에 통지…시스템 전수 조사 추진”",https://n.news.naver.com/mnews/article/009/0005486266?sid=101
SK USIM 정보유출,이데일리,2025-05-02 14:37:12,"개인정보위 ""SKT, 전 이용자에 개인정보 유출 통지해야""",https://n.news.naver.com/mnews/article/018/0006003965?sid=105
SK USIM 정보유출,국민일보,2025-05-02 12:12:09,"정부 “SKT, 고객에 유출 사실 통지 안 해… 시스템 전수 조사”",https://n.news.naver.com/mnews/article/005/0001773897?sid=101
SK USIM 정보유출,서울경제,2025-05-02 12:06:10,"SKT, 이용자에 유출 통지 안해…개인정보위 ""즉각 통지"" 의결",https://n.news.naver.com/mnews/article/011/0004481075?sid=105
SK USIM 정보유출,아이뉴스24,2025-05-19 17:00:13,"SKT, '추가 유출' 가능성에 반박 ""IMEI 유출 없었다...피해 발생 시 100% 책임""(종합)",https://n.news.naver.com/mnews/article/031/0000933479?sid=105
SK USIM 정보유출,한국경제,2025-05-11 18:13:17,"SKT 유심 포맷 시작…""교체와 효과 동일""",https://n.news.naver.com/mnews/article/015/0005130313?sid=105
